Year,Region,NMFS Name,Scientific Name,Pounds,Dollars
2015,Gulf,"SNAPPER, VERMILION ",RHOMBOPLITES AURORUBENS,"1,365,121","3,880,925"
2015,Gulf,"SNAPPER, YELLOWTAIL ",OCYURUS CHRYSURUS,"2,164,940","6,551,071"
2015,Gulf,"SNAPPERS, LUTJANIDAE (FAMILY) **",LUTJANIDAE,"5,154","14,421"
2015,Gulf,"SOLDIERFISH, BLACKBAR ",MYRIPRISTIS JACOBUS,14,136
2015,Gulf,"SOLES, NAKED AND FRINGED **",GYMNACHIRUS ,NA,NA
2015,Gulf,SPADEFISH,EPHIPPIDAE ,NA,NA
2015,Gulf,"SPADEFISH, ATLANTIC ",CHAETODIPTERUS FABER,"2,857","5,698"
2015,Gulf,"SPONGE, GRASS ",SPONGIA GRAMINEA,"20,675","43,911"
2015,Gulf,"SPONGE, RED BALL ",HALICLONA COMPRESSA,"4,183","13,241"
2015,Gulf,"SPONGE, YELLOW ",SPONGIA BARBARA,"174,978","212,897"
2015,Gulf,SPONGES **,PORIFERA,"18,390","34,518"
2015,Gulf,"SPONGES, DEMOSPONGIAE **",DEMOSPONGIAE,"8,066","25,915"
2015,Gulf,"SPONGES, SHEEPSWOOL **",HIPPOSPONGIA,"117,963","326,920"
2015,Gulf,SPOT ,LEIOSTOMUS XANTHURUS,"29,723","8,052"
2015,Gulf,"SQUID, ATLANTIC BRIEF ",LOLLIGUNCULA BREVIS,940,"1,417"
2015,Gulf,SQUIDS **,TEUTHIDA,"35,594","18,657"
2015,Gulf,"SQUIDS, LOLIGINIDAE **",LOLIGINIDAE,"13,688","17,942"
2015,Gulf,"SQUIRRELFISH, DEEPWATER ",SARGOCENTRON BULLISI,NA,NA
2015,Gulf,"SQUIRRELFISH, REEF ",SARGOCENTRON CORUSCUM,246,"2,257"
2015,Gulf,SQUIRRELFISHES **,HOLOCENTRIDAE,"1,334","5,069"
2015,Gulf,"STAR, BASKET ",ASTROPHYTON MURICATUM,461,"1,387"
2015,Gulf,"STAR, BLACK BRITTLE ",OPHIOCOMA ECHINATA,"10,288","13,629"
2015,Gulf,"STAR, SCALY BRITTLE ",OPHIODERMA SQUAMOSISSIMUM,"12,170","12,221"
2015,Gulf,"STAR, SERPENT BRITTLE ",OPHIODERMA BREVISPINUM,"14,759","16,455"
2015,Gulf,"STAR, SPINY SEA ",ECHINASTER SENTUS,"43,742","5,525"
2015,Gulf,STARGAZERS **,URANOSCOPIDAE,NA,NA
2015,Gulf,"STARS, BRITTLE **",OPHIUROIDEA,"8,307","9,831"
2015,Gulf,"STARS, FEATHER **",CRINOIDEA,NA,NA
2015,Gulf,"STARS, OTHER SEA **",ASTEROIDEA,"2,426","10,419"
2015,Gulf,"STINGRAY, SOUTHERN ",DASYATIS AMERICANA,30,"1,477"
2015,Gulf,"STINGRAY, YELLOW ",UROBATIS JAMAICENSIS,166,"1,371"
2015,Gulf,"STINGRAYS, DASYATIDAE (FAMILY) **",DASYATIDAE,"6,653","25,155"
2015,Gulf,SUCKERS **,CATOSTOMIDAE,"12,960","8,060"
2015,Gulf,SUNSHINEFISH ,CHROMIS INSOLATA,"1,373","1,808"
2015,Gulf,"SURGEON, OCEAN ",ACANTHURUS BAHIANUS,772,"5,178"
2015,Gulf,SURGEONFISHES **,ACANTHURIDAE,29,114
2015,Gulf,"SWEEPER, GLASSY ",PEMPHERIS,NA,NA
2015,Gulf,SWORDFISH,XIPHIAS GLADIUS,"69,491","235,826"
2015,Gulf,"TANG, BLUE ",ACANTHURUS COERULEUS,"4,010","28,772"
2015,Gulf,THREERIDGE ,AMBLEMA PLICATA,NA,NA
2015,Gulf,TILAPIAS **,TILAPIA,"111,195","66,497"
2015,Gulf,"TILEFISH, ANCHOR ",CAULOLATILUS INTERMEDIUS,NA,NA
2015,Gulf,"TILEFISH, BLACKLINE ",CAULOLATILUS CYANOPS,NA,NA
2015,Gulf,"TILEFISH, BLUELINE ",CAULOLATILUS MICROPS,"66,062","99,146"
2015,Gulf,"TILEFISH, GOLDEN ",LOPHOLATILUS CHAMAELEONTICEPS,"592,145","1,688,990"
2015,Gulf,"TILEFISH, GOLDFACE ",CAULOLATILUS CHRYSOPS,NA,NA
2015,Gulf,"TILEFISH, SAND ",MALACANTHUS PLUMIERI,308,424
2015,Gulf,TILEFISHES **,MALACANTHIDAE,NA,NA
2015,Gulf,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",BATRACHOIDIDAE,171,419
2015,Gulf,TOBACCOFISH ,SERRANUS TABACARIUS,383,"1,119"
2015,Gulf,TOMTATE ,HAEMULON AUROLINEATUM,NA,NA
2015,Gulf,"TREEFROG, GREEN",RANIDAE ,"13,543","33,408"
2015,Gulf,"TRIGGERFISH, GRAY ",BALISTES CAPRISCUS,"50,736","98,012"
2015,Gulf,"TRIGGERFISH, OCEAN ",CANTHIDERMIS SUFFLAMEN,"2,410","4,250"
2015,Gulf,"TRIGGERFISH, QUEEN ",BALISTES VETULA,27,875
2015,Gulf,TRIGGERFISHES **,BALISTIDAE,19,184
2015,Gulf,TRIPLETAIL ,LOBOTES SURINAMENSIS,"1,485","4,347"
2015,Gulf,TRUMPETFISH ,AULOSTOMUS MACULATUS,88,186
2015,Gulf,"TRUNKFISH, SPOTTED ",LACTOPHRYS BICAUDALIS,NA,NA
2015,Gulf,"TRUNKFISHES, THREE-ANGLED **",LACTOPHRYS SPP.,99,166
2015,Gulf,"TUNA, ALBACORE",THUNNUS ALALUNGA,NA,NA
2015,Gulf,"TUNA, BIGEYE",THUNNUS OBESUS,NA,NA
2015,Gulf,"TUNA, BLACKFIN ",THUNNUS ATLANTICUS,"29,547","43,044"
2015,Gulf,"TUNA, BLUEFIN",THUNNUS THYNNUS,"8,134","34,434"
2015,Gulf,"TUNA, BLUEFIN ",THUNNUS THYNNUS,NA,NA
2015,Gulf,"TUNA, LITTLE TUNNY ",EUTHYNNUS ALLETTERATUS,"210,990","74,289"
2015,Gulf,"TUNA, YELLOWFIN",THUNNUS ALBACARES,"1,093,338","4,432,863"
2015,Gulf,"TUNA, YELLOWFIN ",THUNNUS ALBACARES,NA,NA
2015,Gulf,TUNAS **,THUNNUS,NA,NA
2015,Gulf,"TUNICATES, SEA SQUIRTS **",ASCIDIACEA,709,"1,549"
2015,Gulf,"TURTLE, ALLIGATOR SNAPPING ",MACROCHELYS TEMMINCKII,NA,NA
2015,Gulf,"TURTLES, NORTH AMERICAN SOFTSHELL **",APALONE,584,564
2015,Gulf,"TURTLES, SNAPPING ",CHELYDRA SERPENTINA,95,145
2015,Gulf,ULOTRICHALES **,ULOTRICHALES,"2,571","68,251"
2015,Gulf,UNIDENTIFIED SPECIES ,OTHER,"4,953,153","379,764"
2015,Gulf,"URCHIN, GREEN SEA, (L. VARIEGATUS) ",LYTECHINUS VARIEGATUS,"32,715","62,014"
2015,Gulf,"URCHIN, PURPLE-SPINED SEA ",ARBACIA,"5,152","25,195"
2015,Gulf,"URCHIN, ROCK BORING ",ECHINOMETRA LUCUNTER,"6,012","4,859"
2015,Gulf,"URCHIN, SLATE PENCIL ",EUCIDARIS TRIBULOIDES,"5,533","4,814"
2015,Gulf,"URCHINS, SEA, ECHINOIDEA (CLASS) **",ECHINOIDEA,"2,720","4,692"
2015,Gulf,"VERTEBRATES, JAWED",GNATHOSTOMATA ,"902,014","450,433"
2015,Gulf,WAHOO ,ACANTHOCYBIUM SOLANDRI,"48,902","95,305"
2015,Gulf,WEAKFISH ,CYNOSCION REGALIS,NA,NA
2015,Gulf,WENCHMAN ,PRISTIPOMOIDES AQUILONARIS,"12,937","6,610"
2015,Gulf,"WHELK, LIGHTNING ",BUSYCON SINISTRUM,"3,680","3,897"
2015,Gulf,"WRASSE, BLACKEAR ",HALICHOERES POEYI,11,29
2015,Gulf,"WRASSE, CLOWN ",HALICHOERES MACULIPINNA,510,"1,206"
2015,Gulf,"WRASSE, CREOLE ",CLEPTICUS PARRAE,451,"3,835"
2015,Gulf,"WRASSE, OTHER **",LABRIDAE,600,"2,229"
2015,Gulf,"WRASSE, YELLOWHEAD ",HALICHOERES GARNOTI,256,872
2015,Gulf,WRECKFISH ,POLYPRION AMERICANUS,NA,NA
